phage	coverage
uvig_562414	0.132917
uvig_404610	0.110225
uvig_228248	0.147993
uvig_35292	0.152376
uvig_443663	0.435337
uvig_35295	0.965064
uvig_35296	0.250838
uvig_406002	0.136847
uvig_406004	0.126403
uvig_406005	0.316693
uvig_404619	0.143435
uvig_430207	0.108105
uvig_133698	0.331691
uvig_16693	0.102557
uvig_295702	0.148979
uvig_489432	0.233988
uvig_311454	0.146749
uvig_311459	0.316776
uvig_565659	0.440143
ivig_1432	0.136603
uvig_63708	0.344601
uvig_116487	0.10093
ivig_1439	0.138823
uvig_281278	0.409555
uvig_238472	0.131801
uvig_529840	0.296539
uvig_529841	0.302113
uvig_414840	0.229981
uvig_529844	0.116961
uvig_379064	0.235609
uvig_379066	0.202938
uvig_416233	0.126099
uvig_555430	0.161058
uvig_301237	0.471639
uvig_32068	0.223036
uvig_166735	0.227016
uvig_203905	0.337485
uvig_271051	0.778377
uvig_421833	0.221707
uvig_538227	0.206596
uvig_13468	0.119002
uvig_75325	0.115279
uvig_538229	0.185657
uvig_271059	0.398479
uvig_75328	0.311185
uvig_173720	0.227141
uvig_98280	0.101018
uvig_519623	0.120194
uvig_367455	0.308559
uvig_404622	0.166423
uvig_582872	0.327591
uvig_519626	0.509877
uvig_443678	0.121908
uvig_404626	0.238915
uvig_56727	0.155354
uvig_545214	0.102616
uvig_406019	0.187795
uvig_135094	0.18784
uvig_135096	0.22654
uvig_135098	0.590907
uvig_18094	0.102969
uvig_311463	0.102971
uvig_489446	0.371518
uvig_311467	0.110025
uvig_295718	0.296009
uvig_63711	0.285057
uvig_450666	0.419313
uvig_65100	0.164786
uvig_565669	0.107673
uvig_413002	0.178218
ivig_1441	0.128917
uvig_140692	0.381646
uvig_65106	0.238997
uvig_139303	0.298332
uvig_140694	0.286271
uvig_255696	0.250882
uvig_396282	0.102203
uvig_142084	0.155811
uvig_409256	0.389383
uvig_163507	0.129779
uvig_281288	0.145457
uvig_512186	0.658402
uvig_183950	0.191226
uvig_238484	0.143991
uvig_377681	0.18474
uvig_379070	0.415282
uvig_414852	0.273988
uvig_414853	0.13431
uvig_414854	0.11489
uvig_414855	0.297357
uvig_219881	0.435013
uvig_92540	0.713712
uvig_190940	0.233271
uvig_245473	0.27611
uvig_106277	0.343544
uvig_245477	0.224133
uvig_190946	0.109487
uvig_423232	0.134809
uvig_421845	0.216537
uvig_421848	0.41041
uvig_13479	0.191508
uvig_325902	0.276423
uvig_288739	0.131227
uvig_56732	0.197722
uvig_2642	0.181818
uvig_80933	0.30082
uvig_406029	0.40603
uvig_82324	0.198148
uvig_156523	0.121483
uvig_180722	0.229201
uvig_180724	0.287923
uvig_297113	0.333783
uvig_182112	0.595588
uvig_297117	0.378521
uvig_65110	0.153022
uvig_565679	0.14724
uvig_63725	0.19624
ivig_1453	0.185647
ivig_1454	0.298895
uvig_139311	0.324617
ivig_1455	0.485712
uvig_142092	0.101503
uvig_142093	0.370496
uvig_433465	0.375751
uvig_433466	0.139469
uvig_572664	0.151404
uvig_262690	0.134594
uvig_377692	0.107924
uvig_72103	0.230024
uvig_70717	0.357957
uvig_529863	0.156979
uvig_377698	0.17902
uvig_29300	0.117645
uvig_414868	0.642956
uvig_416256	0.23681
uvig_27916	0.154877
uvig_146309	0.113797
uvig_32086	0.422466
uvig_106283	0.262419
uvig_32089	0.114299
uvig_536851	0.207505
uvig_386078	0.148278
uvig_423247	0.18052
uvig_228272	0.204604
uvig_519640	0.546162
uvig_325913	0.192246
uvig_56740	0.13537
uvig_367475	0.228524
uvig_545232	0.157228
uvig_82330	0.566367
uvig_82333	0.107439
uvig_82335	0.210833
uvig_82338	0.279604
uvig_156535	0.13297
uvig_180731	0.111767
uvig_297120	0.13264
uvig_180732	0.333181
uvig_297121	0.203286
uvig_180733	0.257749
uvig_297123	0.226864
uvig_450683	0.160376
uvig_489469	0.142677
uvig_528025	0.145666
uvig_552220	0.264825
uvig_528027	0.496903
uvig_63737	0.28118
uvig_407881	0.105482
ivig_1467	0.453209
uvig_409271	0.120561
uvig_407884	0.119095
uvig_65128	0.157147
uvig_572672	0.449646
uvig_146311	0.158122
uvig_72115	0.112254
uvig_72116	0.100716
uvig_27921	0.239476
uvig_72118	0.144748
uvig_146316	0.16076
uvig_146317	0.13435
uvig_32090	0.152975
uvig_92562	0.211121
uvig_53512	0.185372
uvig_53516	0.157013
uvig_384690	0.12505
uvig_384692	0.156817
uvig_421867	0.307696
uvig_562457	0.100666
uvig_173751	0.418315
uvig_175141	0.387773
uvig_173757	0.221871
uvig_212312	0.314647
uvig_82348	0.167859
uvig_308712	0.354434
uvig_308713	0.501599
uvig_297134	0.25082
uvig_297136	0.29254
uvig_332915	0.149772
uvig_63742	0.256432
uvig_65130	0.241666
uvig_332917	0.136271
uvig_137940	0.1145
uvig_65133	0.329435
uvig_65135	0.279604
uvig_409281	0.118924
uvig_407894	0.124686
uvig_137948	0.24344
uvig_552237	0.25
uvig_278536	0.280357
uvig_433483	0.336408
uvig_278539	0.241771
uvig_46531	0.296299
uvig_569905	0.17464
uvig_572683	0.193757
uvig_70737	0.202259
uvig_72124	0.106984
uvig_146326	0.102342
uvig_146328	0.179927
uvig_27937	0.297266
uvig_285529	0.128999
uvig_440477	0.143126
uvig_92576	0.108481
uvig_203940	0.237256
uvig_129111	0.107578
uvig_129114	0.187059
uvig_203946	0.130549
uvig_192361	0.133479
uvig_192364	0.230684
uvig_192365	0.216892
uvig_268317	0.232181
uvig_423265	0.153612
uvig_36312	0.527012
uvig_538269	0.207651
uvig_228296	0.340551
uvig_173768	0.133636
uvig_212321	0.165294
uvig_430250	0.106848
uvig_393086	0.211959
uvig_430255	0.561724
uvig_82358	0.176934
uvig_297140	0.192066
uvig_332920	0.582792
uvig_447923	0.164661
uvig_332921	0.100543
uvig_447924	0.250681
uvig_295756	0.15118
uvig_334310	0.287572
uvig_334312	0.116048
uvig_65140	0.203338
uvig_528044	0.161787
uvig_528045	0.225126
ivig_1482	0.288574
uvig_137959	0.134772
uvig_569911	0.105217
uvig_46541	0.16699
uvig_433497	0.13341
uvig_456302	0.101013
uvig_456303	0.183527
uvig_183990	0.330559
uvig_529890	0.113954
uvig_259946	0.170752
uvig_72135	0.198564
uvig_416283	0.878757
uvig_66996	0.230048
uvig_416285	0.283883
uvig_555487	0.126748
uvig_440485	0.155824
uvig_440486	0.127053
uvig_129123	0.242972
uvig_192372	0.310357
uvig_192376	0.120077
uvig_325942	0.124512
uvig_288776	0.220293
uvig_288779	0.142801
uvig_210947	0.191779
uvig_82360	0.138968
uvig_80973	0.100776
uvig_489497	0.123491
uvig_528053	0.491541
uvig_137960	0.110734
uvig_65151	0.127011
uvig_63764	0.299841
uvig_137964	0.117412
uvig_65155	0.273994
uvig_139352	0.105954
uvig_139353	0.154189
uvig_65159	0.160137
uvig_509451	0.411227
uvig_509455	0.119614
uvig_46558	0.141509
uvig_454929	0.602415
uvig_480511	0.110016
uvig_595514	0.24224
uvig_70757	0.218564
uvig_72145	0.254997
uvig_146345	0.104888
uvig_146346	0.340256
uvig_29341	0.110246
uvig_301292	0.114913
uvig_440493	0.29175
uvig_440494	0.257264
uvig_285549	0.123942
uvig_440496	0.142361
uvig_440497	0.177571
uvig_129131	0.212701
uvig_190992	0.27545
uvig_421890	0.137678
uvig_189607	0.223866
uvig_36333	0.165089
uvig_538289	0.218871
uvig_520925	0.219957
uvig_288785	0.163879
uvig_288786	0.115651
uvig_288789	0.111276
uvig_519686	0.396068
uvig_325958	0.225556
uvig_545277	0.211653
uvig_490744	0.206626
uvig_545279	0.181728
uvig_295770	0.230476
uvig_180770	0.218218
uvig_295774	0.219371
uvig_526673	0.120704
uvig_182163	0.29043
uvig_526674	0.15321
uvig_447947	0.227216
uvig_180777	0.206312
uvig_65168	0.527347
uvig_163566	0.14556
uvig_202124	0.146859
uvig_535050	0.21801
uvig_341325	0.209551
uvig_72153	0.141647
uvig_535059	0.532145
uvig_72157	0.106847
uvig_322721	0.217312
uvig_439114	0.291927
uvig_461923	0.114449
uvig_53554	0.132468
uvig_203970	0.189639
uvig_203971	0.152189
uvig_324119	0.297842
uvig_578319	0.113783
uvig_581097	0.49697
uvig_203975	0.521446
uvig_129146	0.158533
uvig_444711	0.136796
uvig_520933	0.102345
uvig_444715	0.168863
uvig_423298	0.105687
uvig_444717	0.208709
uvig_36347	0.125706
uvig_583917	0.169872
uvig_519691	0.451887
uvig_325962	0.275977
uvig_288797	0.119545
uvig_325965	0.277729
uvig_543891	0.302762
uvig_56795	0.124197
uvig_79600	0.113267
uvig_430282	0.104804
uvig_543898	0.21719
uvig_545288	0.430717
uvig_490755	0.215077
uvig_490757	0.102011
uvig_180781	0.116106
uvig_297172	0.135523
uvig_297173	0.15698
uvig_63787	0.118029
uvig_8307	0.222453
uvig_278579	0.206384
uvig_509475	0.481586
uvig_509476	0.317792
uvig_454944	0.211496
uvig_315748	0.173841
uvig_454946	0.149085
uvig_70770	0.503302
uvig_70771	0.345769
uvig_200749	0.120372
uvig_46579	0.454991
uvig_72163	0.145005
uvig_104804	0.343301
uvig_104805	0.160988
uvig_461931	0.296805
uvig_322736	0.306123
uvig_203984	0.111126
uvig_463329	0.152067
uvig_203986	0.150014
uvig_203988	0.261126
uvig_268357	0.171294
uvig_559724	0.198145
uvig_444724	0.111361
uvig_210972	0.153531
uvig_585318	0.251321
uvig_196612	0.118015
uvig_325978	0.110024
uvig_325979	0.24356
uvig_427511	0.201862
uvig_427512	0.318561
uvig_566712	0.282239
uvig_490764	0.21694
uvig_545298	0.289482
uvig_308765	0.280921
uvig_297180	0.725337
uvig_447962	0.10561
uvig_453108	0.208448
uvig_6920	0.119507
uvig_182180	0.107915
uvig_308768	0.164507
uvig_592306	0.108305
uvig_6922	0.341761
uvig_308769	0.281472
uvig_182183	0.130903
uvig_179406	0.102675
uvig_592308	0.191288
uvig_332968	0.492087
uvig_86605	0.178634
uvig_139385	0.371333
uvig_278581	0.250723
uvig_569952	0.141972
uvig_200752	0.511575
uvig_454951	0.234624
uvig_509486	0.381074
uvig_200756	0.110732
uvig_456343	0.128378
uvig_202147	0.208274
uvig_480543	0.238675
uvig_480545	0.296592
uvig_259988	0.107833
uvig_72179	0.22332
uvig_29370	0.412337
uvig_27983	0.217143
uvig_285573	0.359929
uvig_130401	0.135675
uvig_439133	0.127441
uvig_53577	0.111304
uvig_203991	0.279304
uvig_189633	0.113019
uvig_203997	0.20831
uvig_268365	0.219871
uvig_268368	0.383832
uvig_444735	0.555991
uvig_446123	0.298421
uvig_444736	0.434606
uvig_585320	0.614872
uvig_583933	0.371114
uvig_559739	0.165385
uvig_446124	0.156122
uvig_96837	0.185336
uvig_325984	0.213749
uvig_325986	0.219601
uvig_198010	0.24331
uvig_198012	0.269532
uvig_19151	0.238476
uvig_198015	0.319565
uvig_566725	0.128146
uvig_332972	0.115286
uvig_182195	0.255413
uvig_297199	0.649447
uvig_6939	0.10871
uvig_86612	0.10371
uvig_139393	0.134268
uvig_413099	0.110422
uvig_88003	0.224746
uvig_569965	0.124647
uvig_509496	0.192566
uvig_202152	0.152581
uvig_202156	0.264487
uvig_69402	0.123476
uvig_30623	0.110434
uvig_480557	0.100113
uvig_93606	0.358759
uvig_27993	0.585764
uvig_89850	0.599381
uvig_27996	0.127286
uvig_322752	0.368213
uvig_89858	0.111328
uvig_500510	0.107949
uvig_444741	0.196402
uvig_111817	0.339218
uvig_520962	0.133857
uvig_36377	0.122692
uvig_36378	0.604243
uvig_96848	0.120532
uvig_391604	0.134309
uvig_325995	0.137205
uvig_210993	0.115235
uvig_325999	0.15384
uvig_198022	0.141357
uvig_490781	0.161611
uvig_198028	0.126289
uvig_566735	0.183445
uvig_568127	0.174564
uvig_8331	0.181427
uvig_8332	0.210526
uvig_8336	0.110787
uvig_473576	0.212572
uvig_473577	0.213591
uvig_86629	0.199222
uvig_569971	0.145041
uvig_456361	0.362311
uvig_202165	0.636914
uvig_146391	0.178549
uvig_480567	0.108883
uvig_480568	0.113961
uvig_30637	0.10108
uvig_169204	0.158457
uvig_29394	0.318868
uvig_130424	0.156663
uvig_130426	0.154147
uvig_461965	0.180556
uvig_53595	0.208483
uvig_130427	0.189182
uvig_189653	0.183321
uvig_189654	0.457294
uvig_189657	0.169559
uvig_36380	0.36629
uvig_226827	0.247099
uvig_36383	0.372513
uvig_5102	0.105367
uvig_391614	0.303935
uvig_391615	0.112042
uvig_209614	0.701257
uvig_19170	0.103236
uvig_209617	0.187205
uvig_233815	0.15256
uvig_490793	0.361828
uvig_233818	0.188571
uvig_568134	0.115679
uvig_334382	0.1765
uvig_101603	0.136426
uvig_473581	0.429014
uvig_355805	0.322596
uvig_510752	0.133528
uvig_473586	0.16142
uvig_473588	0.280036
uvig_510758	0.370191
uvig_88029	0.226987
uvig_186426	0.110538
uvig_30640	0.172462
uvig_480575	0.411189
uvig_30645	0.234385
uvig_30647	0.10013
uvig_169210	0.123022
uvig_322770	0.222305
uvig_437774	0.167369
uvig_322775	0.103423
uvig_324163	0.142987
uvig_439166	0.181565
uvig_322777	0.422582
uvig_130435	0.106123
uvig_130437	0.345228
uvig_130439	0.273419
uvig_500535	0.282765
uvig_189664	0.175049
uvig_129199	0.333684
uvig_176203	0.226194
uvig_111838	0.322867
uvig_391620	0.102678
uvig_96865	0.437543
uvig_209621	0.306628
uvig_453141	0.321978
uvig_592341	0.189731
uvig_592347	0.130113
uvig_334391	0.103701
uvig_473593	0.134263
uvig_218005	0.187878
uvig_8357	0.220445
uvig_218006	0.313077
uvig_218009	0.479598
uvig_510764	0.126943
uvig_88033	0.168079
uvig_496406	0.116978
uvig_88036	0.112141
uvig_381406	0.241863
uvig_200792	0.254435
uvig_202181	0.643721
uvig_200794	0.142499
uvig_456380	0.455561
uvig_200796	0.400268
uvig_200799	0.397393
uvig_186437	0.141626
uvig_202189	0.154927
uvig_456389	0.458802
uvig_362808	0.18344
uvig_30656	0.14677
uvig_93639	0.103293
uvig_169222	0.115306
uvig_95028	0.155944
uvig_500543	0.313963
uvig_500546	0.165964
uvig_189678	0.313892
uvig_559774	0.209153
uvig_520991	0.138061
uvig_520992	0.11245
uvig_520993	0.13677
uvig_96875	0.104909
uvig_59213	0.184755
uvig_391634	0.116667
uvig_391636	0.321991
uvig_209630	0.336746
uvig_391639	0.121677
uvig_427560	0.194693
uvig_20439	0.122798
uvig_233833	0.161368
uvig_159003	0.111234
uvig_235222	0.140597
uvig_298203	0.184567
uvig_566764	0.23496
uvig_235226	0.196274
uvig_566765	0.234951
uvig_235228	0.124054
uvig_298207	0.136545
uvig_566769	0.331214
uvig_179451	0.137769
uvig_592355	0.131292
uvig_453159	0.110969
uvig_592356	0.196738
uvig_179457	0.210285
uvig_179458	0.451824
uvig_86650	0.28387
uvig_510770	0.284482
uvig_103015	0.105247
uvig_88048	0.106236
uvig_202191	0.113159
uvig_338611	0.109308
uvig_202192	0.217118
uvig_93640	0.214153
uvig_30663	0.120946
uvig_225007	0.383917
uvig_95030	0.182143
uvig_479208	0.107166
uvig_30668	0.361216
uvig_169235	0.149196
uvig_193430	0.277533
uvig_322794	0.344119
uvig_324182	0.110681
uvig_463382	0.185337
uvig_500555	0.294911
uvig_305580	0.131546
uvig_305582	0.116358
uvig_226856	0.540428
uvig_252444	0.144028
uvig_583985	0.405176
uvig_96889	0.115844
uvig_391646	0.202321
uvig_583989	0.321507
uvig_20443	0.152507
uvig_470375	0.132227
uvig_470377	0.180438
uvig_20449	0.307108
uvig_209648	0.152724
uvig_79672	0.137345
uvig_159015	0.170876
uvig_235234	0.168805
uvig_566773	0.158822
uvig_427577	0.832023
uvig_233849	0.309521
uvig_411603	0.11644
uvig_411608	0.155275
uvig_179464	0.25132
uvig_510781	0.6934
uvig_240834	0.296589
uvig_510782	0.173929
uvig_510785	0.318836
uvig_381425	0.114403
uvig_338620	0.196455
uvig_338621	0.300974
uvig_186458	0.743634
uvig_225012	0.200924
uvig_364210	0.308524
uvig_479214	0.420614
uvig_364214	0.132571
uvig_30679	0.117919
uvig_324197	0.169149
uvig_193446	0.135925
uvig_193448	0.240037
uvig_500565	0.154955
uvig_371201	0.202161
uvig_484819	0.143612
uvig_189698	0.399032
uvig_176232	0.122313
uvig_559799	0.27995
uvig_252458	0.195038
uvig_252459	0.214894
uvig_470384	0.112111
uvig_5147	0.196561
uvig_233851	0.19481
uvig_209657	0.107389
uvig_209659	0.427744
uvig_235241	0.11344
uvig_233855	0.336585
uvig_120240	0.100918
uvig_233856	0.16322
uvig_159026	0.196743
uvig_566783	0.113635
uvig_453170	0.640076
uvig_453172	0.846392
uvig_120248	0.162183
uvig_179476	0.281119
uvig_86674	0.113399
uvig_88067	0.172122
uvig_223630	0.143058
uvig_69462	0.196506
uvig_144908	0.15564
uvig_144909	0.133918
uvig_30682	0.168176
uvig_479228	0.241548
uvig_479229	0.110777
uvig_169251	0.22748
uvig_193450	0.120448
uvig_193454	0.275099
uvig_371216	0.140977
uvig_252462	0.283792
uvig_213411	0.1759
uvig_209662	0.153024
uvig_196692	0.655622
uvig_20466	0.158958
uvig_196696	0.393713
uvig_233866	0.133985
uvig_298235	0.45985
uvig_298237	0.143167
uvig_568186	0.643976
uvig_120259	0.189118
uvig_242242	0.13119
uvig_86683	0.108712
uvig_242244	0.131172
uvig_88072	0.114965
uvig_355859	0.199223
uvig_357248	0.126704
uvig_86687	0.168309
uvig_381445	0.183309
uvig_88077	0.601458
uvig_144910	0.193914
uvig_338641	0.131616
uvig_223643	0.162081
uvig_144916	0.113382
uvig_479231	0.49932
uvig_170506	0.165981
uvig_104893	0.361248
uvig_540600	0.377706
uvig_540602	0.176733
uvig_193463	0.304899
uvig_232021	0.258207
uvig_347026	0.195646
uvig_486224	0.117271
uvig_5160	0.111842
uvig_20471	0.108161
uvig_391676	0.330474
uvig_20472	0.188688
uvig_213429	0.424989
uvig_59258	0.116998
uvig_5168	0.11104
uvig_20476	0.14452
uvig_469018	0.174225
uvig_209675	0.129073
uvig_20478	0.125267
uvig_233871	0.381275
uvig_20479	0.161731
uvig_159041	0.102595
uvig_233876	0.10469
uvig_374461	0.169026
uvig_361004	0.168615
uvig_216666	0.769045
uvig_242251	0.144021
uvig_86692	0.104896
uvig_357254	0.237271
uvig_86695	0.187929
uvig_549599	0.10028
uvig_496453	0.56905
uvig_381451	0.118163
uvig_242255	0.100634
uvig_86696	0.139393
uvig_242258	0.157762
uvig_242259	0.117835
uvig_533624	0.438488
uvig_496459	0.122511
uvig_170518	0.236729
uvig_93687	0.122003
uvig_540612	0.175709
uvig_127715	0.167664
uvig_542005	0.195644
uvig_542007	0.265444
uvig_130496	0.215131
uvig_127719	0.203746
uvig_76472	0.172183
uvig_500596	0.612173
uvig_371233	0.3036
uvig_292508	0.155314
uvig_226898	0.287111
uvig_176262	0.137613
uvig_5170	0.264013
uvig_391681	0.229333
uvig_113289	0.130673
uvig_391682	0.195776
uvig_59262	0.299627
uvig_213434	0.350612
uvig_469020	0.109224
uvig_252487	0.179302
uvig_391684	0.124718
uvig_504802	0.285055
uvig_59267	0.136944
uvig_504806	0.144718
uvig_469027	0.130642
uvig_120270	0.328387
uvig_120272	0.187326
uvig_120278	0.236655
uvig_550842	0.247898
uvig_589627	0.108462
uvig_361010	0.523153
uvig_550844	0.335196
uvig_216679	0.146239
uvig_242263	0.134622
uvig_381463	0.307803
uvig_186490	0.101855
uvig_186491	0.483068
uvig_533638	0.514143
uvig_186497	0.292197
uvig_186498	0.203939
uvig_170523	0.21466
uvig_93692	0.102405
uvig_516429	0.200119
uvig_193486	0.186464
uvig_292517	0.142964
uvig_371246	0.298499
uvig_60518	0.317179
uvig_136105	0.193321
uvig_59275	0.267357
uvig_252499	0.194635
uvig_391696	0.181462
uvig_213449	0.249005
uvig_209692	0.294738
uvig_469037	0.130942
uvig_160307	0.125853
uvig_209695	0.207287
uvig_395900	0.232882
uvig_395901	0.245185
uvig_589633	0.108297
uvig_476025	0.200321
uvig_24707	0.707273
uvig_24708	0.490709
uvig_216687	0.199122
uvig_218078	0.126968
uvig_242276	0.201746
uvig_242277	0.591244
uvig_242279	0.250207
uvig_381476	0.122402
uvig_10275	0.161758
uvig_533649	0.206043
uvig_598017	0.134857
uvig_483018	0.536708
uvig_362876	0.142264
uvig_401438	0.172749
uvig_193495	0.140302
uvig_206468	0.295902
uvig_345667	0.399432
uvig_76496	0.280834
uvig_292525	0.164905
uvig_292526	0.639649
uvig_523422	0.175661
uvig_60520	0.516299
uvig_371255	0.883517
uvig_60523	0.220462
uvig_60524	0.131817
uvig_249722	0.392241
uvig_136110	0.153392
uvig_249726	0.171735
uvig_136111	0.216765
uvig_328454	0.332528
uvig_249727	0.250314
uvig_249728	0.215356
uvig_134727	0.238541
uvig_469041	0.756779
uvig_59284	0.106962
uvig_388927	0.549575
uvig_469048	0.12058
uvig_469049	0.159514
uvig_160318	0.188119
uvig_493248	0.169554
uvig_120290	0.16699
uvig_530415	0.183549
uvig_120291	0.333072
uvig_141710	0.138456
uvig_141711	0.172353
uvig_395914	0.103575
uvig_397304	0.171904
uvig_476034	0.105617
uvig_124501	0.134427
uvig_513209	0.282121
uvig_124502	0.187173
uvig_378701	0.513181
uvig_124503	0.304397
uvig_533650	0.440049
uvig_239509	0.168671
uvig_496489	0.228316
uvig_381488	0.174927
uvig_483022	0.208847
uvig_338683	0.193118
uvig_338687	0.101724
uvig_479274	0.215204
uvig_479275	0.272731
uvig_225079	0.102761
uvig_364276	0.112738
uvig_127745	0.112467
uvig_151940	0.113135
uvig_206475	0.376355
uvig_542037	0.265769
uvig_266946	0.421195
uvig_232060	0.484342
uvig_347064	0.101696
uvig_371264	0.181614
uvig_249731	0.153239
uvig_60534	0.145236
uvig_176295	0.11792
uvig_60538	0.192862
uvig_249737	0.101225
uvig_249738	0.194671
uvig_59292	0.24538
uvig_249739	0.603395
uvig_136124	0.13721
uvig_136126	0.467027
uvig_273938	0.174229
uvig_59297	0.340282
uvig_506227	0.194446
uvig_117524	0.303463
uvig_159086	0.10584
uvig_589651	0.190691
uvig_258113	0.103265
uvig_258114	0.335832
uvig_141726	0.218895
uvig_24720	0.104035
uvig_282310	0.353358
uvig_395926	0.239896
uvig_282312	0.106155
uvig_141729	0.220582
uvig_24728	0.123072
uvig_513213	0.339223
uvig_26119	0.322409
uvig_239514	0.476163
uvig_239516	0.150246
uvig_381492	0.21422
uvig_496497	0.462129
uvig_150105	0.312316
uvig_598033	0.123086
uvig_338690	0.28645
uvig_105911	0.126848
uvig_420056	0.137801
uvig_33103	0.319666
uvig_31718	0.117547
uvig_144966	0.157901
uvig_33106	0.105796
uvig_477893	0.201169
uvig_110081	0.158111
uvig_246502	0.243205
uvig_110083	0.167816
uvig_385701	0.124766
uvig_131508	0.404053
uvig_542040	0.225567
uvig_401459	0.488353
uvig_127756	0.197935
uvig_542045	0.338865
uvig_127758	0.114819
uvig_227902	0.324059
uvig_127759	0.302882
uvig_292546	0.21382
uvig_486278	0.643745
uvig_371277	0.79945
uvig_249740	0.389299
uvig_523449	0.209895
uvig_388942	0.288064
uvig_388943	0.465674
uvig_328476	0.25598
uvig_199116	0.133084
uvig_312502	0.478278
uvig_451707	0.453489
uvig_141731	0.190077
uvig_9421	0.227566
uvig_9422	0.105837
uvig_24730	0.31258
uvig_26120	0.113132
uvig_550886	0.167521
uvig_239522	0.106185
uvig_124529	0.104383
uvig_105921	0.116866
uvig_33112	0.242953
uvig_105923	0.103581
uvig_105924	0.300894
uvig_420069	0.280091
uvig_33116	0.164673
uvig_105926	0.103947
uvig_479291	0.42381
uvig_33119	0.125947
uvig_246518	0.207957
uvig_272101	0.294655
uvig_206490	0.107294
uvig_266965	0.185729
uvig_266966	0.100154
uvig_114302	0.104773
uvig_292551	0.21683
uvig_227919	0.289817
uvig_292553	0.187188
uvig_17752	0.186609
uvig_504850	0.2245
uvig_504852	0.104671
uvig_273957	0.467996
uvig_17755	0.113855
uvig_199129	0.498291
uvig_312513	0.229391
uvig_504856	0.259633
uvig_275349	0.246174
uvig_504858	0.645934
uvig_493277	0.186877
uvig_451719	0.412833
uvig_550891	0.176179
